error_rate,continuation_probability,replicate,root_seed,trials,max_rounds,mean_match_length,settled_generation,n_survivors,cooperation_rate,mean_payoff,non_defector_share,share_Always_Cooperate,share_Always_Defect,share_Tit-for-Tat,share_Tit-for-Two-Tats,share_Two-Tits-for-Tat,share_Grim_Trigger,share_Generous_TFT,share_Contrite_TFT,share_Pavlov,share_Suspicious_TFT,share_Prober,share_Gradual,share_Soft_Majority,share_Random,share_Alternator,survivors
0.18,0.99,4,20260906,200,917,99.4741,902,1,0.722968,2.649352,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.2,0.99,0,20260902,200,917,100.2809,964,1,0.700584,2.611833,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.2,0.99,1,20260903,200,917,99.9963,1045,1,0.701088,2.609185,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.2,0.99,2,20260904,200,917,100.2229,985,1,0.701475,2.611967,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.2,0.99,3,20260905,200,917,100.1382,1005,1,0.703032,2.613946,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.2,0.99,4,20260906,200,917,99.4741,873,1,0.701013,2.612569,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.22,0.99,0,20260902,200,917,100.2809,1282,1,0.680862,2.580876,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.22,0.99,1,20260903,200,917,99.9963,1199,1,0.681252,2.577402,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.22,0.99,2,20260904,200,917,100.2229,1176,1,0.679533,2.578044,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.22,0.99,3,20260905,200,917,100.1382,1194,1,0.681758,2.578272,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.22,0.99,4,20260906,200,917,99.4741,1105,1,0.681846,2.581779,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.24,0.99,0,20260902,200,917,100.2809,1730,1,0.660943,2.547024,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.24,0.99,1,20260903,200,917,99.9963,1635,1,0.662871,2.547330,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.24,0.99,2,20260904,200,917,100.2229,1352,1,0.661514,2.547855,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.24,0.99,3,20260905,200,917,100.1382,1293,1,0.663012,2.548307,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.24,0.99,4,20260906,200,917,99.4741,1484,1,0.663016,2.551738,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.26,0.99,0,20260902,200,917,100.2809,2912,1,0.641441,2.513344,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.26,0.99,1,20260903,200,917,99.9963,2239,1,0.645538,2.518712,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.26,0.99,2,20260904,200,917,100.2229,1705,1,0.643565,2.516516,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.26,0.99,3,20260905,200,917,100.1382,1949,1,0.645174,2.518696,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.26,0.99,4,20260906,200,917,99.4741,1862,1,0.643282,2.518055,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.28,0.99,0,20260902,200,917,100.2809,4171,1,0.624319,2.482191,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.28,0.99,1,20260903,200,917,99.9963,3452,1,0.628868,2.490197,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.28,0.99,2,20260904,200,917,100.2229,2801,1,0.625264,2.484542,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.28,0.99,3,20260905,200,917,100.1382,2850,1,0.627489,2.489338,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.28,0.99,4,20260906,200,917,99.4741,2434,1,0.628739,2.493129,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.3,0.99,0,20260902,200,917,100.2809,6197,1,0.607271,2.451847,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.3,0.99,1,20260903,200,917,99.9963,56280,1,0.612300,2.462397,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.3,0.99,2,20260904,200,917,100.2229,3236,1,0.610816,2.460649,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.3,0.99,3,20260905,200,917,100.1382,44381,1,0.311553,1.833632,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Grim Trigger"
0.3,0.99,4,20260906,200,917,99.4741,5273,1,0.613215,2.463502,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.32,0.99,0,20260902,200,917,100.2809,34627,1,0.328836,1.877327,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Grim Trigger"
0.32,0.99,1,20260903,200,917,99.9963,3658,1,0.318496,1.853272,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.32,0.99,2,20260904,200,917,100.2229,8202,1,0.595546,2.433304,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.32,0.99,3,20260905,200,917,100.1382,29477,1,0.330400,1.879854,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Grim Trigger"
0.32,0.99,4,20260906,200,917,99.4741,18879,1,0.318759,1.853787,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.34,0.99,0,20260902,200,917,100.2809,5929,1,0.346835,1.919774,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Grim Trigger"
0.34,0.99,1,20260903,200,917,99.9963,4189,1,0.338511,1.898738,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.34,0.99,2,20260904,200,917,100.2229,9465,1,0.352799,1.930680,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Grim Trigger"
0.34,0.99,3,20260905,200,917,100.1382,26941,1,0.336726,1.896604,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.34,0.99,4,20260906,200,917,99.4741,29912,1,0.338379,1.899373,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.35,0.99,0,20260902,200,917,100.2809,3997,1,0.356063,1.941362,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Grim Trigger"
0.35,0.99,1,20260903,200,917,99.9963,2848,1,0.348712,1.922282,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.35,0.99,2,20260904,200,917,100.2229,4176,1,0.362042,1.952001,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Grim Trigger"
0.35,0.99,3,20260905,200,917,100.1382,20564,1,0.347032,1.920411,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.35,0.99,4,20260906,200,917,99.4741,21990,1,0.357257,1.944423,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Grim Trigger"
